[run.py]: [INFO] [2021-06-05 17:46:51] line:17-->>开始执行web自动化测试
[browser_init.py]: [INFO] [2021-06-05 17:46:56] line:56-->>在localhost使用chrome执行
[test_register.py]: [INFO] [2021-06-05 17:46:57] line:24-->>开始执行TestZc测试
[browser_init.py]: [INFO] [2021-06-05 17:47:10] line:86-->>开始等待页面元素<('xpath', '/html/body/div[6]/div/div[1]/div[2]/a[2]')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:47:42] line:108-->>在<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>输入<123456>
[browser_init.py]: [INFO] [2021-06-05 17:47:42] line:86-->>开始等待页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:47:42] line:97-->>页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>可见，等待时间：0.016秒!
[browser_init.py]: [INFO] [2021-06-05 17:47:42] line:140-->>点击<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>提交
[browser_init.py]: [INFO] [2021-06-05 17:47:42] line:86-->>开始等待页面元素<('xpath', '/html/body/div[2]/div/ul[1]/div/div/em[2]')>是否可见！
[browser_init.py]: [ERROR] [2021-06-05 17:47:53] line:92-->>等待页面元素<('xpath', '/html/body/div[2]/div/ul[1]/div/div/em[2]')>10秒失败！
[browser_init.py]: [INFO] [2021-06-05 17:47:53] line:258-->>截屏成功,图片路径为E:\My_code\AutoTest\imgs\2021-06-05-17-47-53.png
[browser_init.py]: [INFO] [2021-06-05 17:47:55] line:86-->>开始等待页面元素<('xpath', '/html/body/div[6]/div/div[1]/div[2]/a[2]')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:47:56] line:97-->>页面元素<('xpath', '/html/body/div[6]/div/div[1]/div[2]/a[2]')>可见，等待时间：0.125秒!
[browser_init.py]: [INFO] [2021-06-05 17:47:56] line:124-->>点击<('xpath', '/html/body/div[6]/div/div[1]/div[2]/a[2]')>
[browser_init.py]: [INFO] [2021-06-05 17:47:57] line:86-->>开始等待页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[1]/input')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:47:57] line:97-->>页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[1]/input')>可见，等待时间：0.019秒!
[browser_init.py]: [INFO] [2021-06-05 17:47:57] line:108-->>在<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[1]/input')>输入<mik_74>
[browser_init.py]: [INFO] [2021-06-05 17:47:57] line:86-->>开始等待页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:47:57] line:97-->>页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>可见，等待时间：0.024秒!
[browser_init.py]: [INFO] [2021-06-05 17:47:57] line:108-->>在<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>输入<123456>
[browser_init.py]: [INFO] [2021-06-05 17:47:57] line:86-->>开始等待页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:47:57] line:97-->>页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>可见，等待时间：0.012秒!
[browser_init.py]: [INFO] [2021-06-05 17:47:57] line:140-->>点击<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>提交
[browser_init.py]: [INFO] [2021-06-05 17:47:57] line:86-->>开始等待页面元素<('xpath', '/html/body/div[2]/div/ul[1]/div/div/em[2]')>是否可见！
[browser_init.py]: [ERROR] [2021-06-05 17:48:08] line:92-->>等待页面元素<('xpath', '/html/body/div[2]/div/ul[1]/div/div/em[2]')>10秒失败！
[browser_init.py]: [INFO] [2021-06-05 17:48:08] line:258-->>截屏成功,图片路径为E:\My_code\AutoTest\imgs\2021-06-05-17-48-08.png
[test_register.py]: [INFO] [2021-06-05 17:48:09] line:27-->>TestZc测试完成
[browser_init.py]: [INFO] [2021-06-05 17:48:18] line:56-->>在localhost使用chrome执行
[test_register.py]: [INFO] [2021-06-05 17:48:20] line:24-->>开始执行TestZc测试
[browser_init.py]: [INFO] [2021-06-05 17:48:31] line:86-->>开始等待页面元素<('xpath', '/html/body/div[6]/div/div[1]/div[2]/a[2]')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:48:31] line:97-->>页面元素<('xpath', '/html/body/div[6]/div/div[1]/div[2]/a[2]')>可见，等待时间：0.021秒!
[browser_init.py]: [INFO] [2021-06-05 17:48:31] line:124-->>点击<('xpath', '/html/body/div[6]/div/div[1]/div[2]/a[2]')>
[browser_init.py]: [INFO] [2021-06-05 17:48:33] line:86-->>开始等待页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[1]/input')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:48:33] line:97-->>页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[1]/input')>可见，等待时间：0.028秒!
[browser_init.py]: [INFO] [2021-06-05 17:48:33] line:108-->>在<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[1]/input')>输入<mik_74>
[browser_init.py]: [INFO] [2021-06-05 17:48:33] line:86-->>开始等待页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:48:33] line:97-->>页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>可见，等待时间：0.021秒!
[browser_init.py]: [INFO] [2021-06-05 17:48:33] line:108-->>在<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>输入<123456>
[browser_init.py]: [INFO] [2021-06-05 17:48:33] line:86-->>开始等待页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:48:33] line:97-->>页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>可见，等待时间：0.035秒!
[browser_init.py]: [INFO] [2021-06-05 17:48:33] line:140-->>点击<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>提交
[browser_init.py]: [INFO] [2021-06-05 17:48:33] line:86-->>开始等待页面元素<('xpath', '/html/body/div[2]/div/ul[1]/div/div/em[2]')>是否可见！
[browser_init.py]: [ERROR] [2021-06-05 17:48:44] line:92-->>等待页面元素<('xpath', '/html/body/div[2]/div/ul[1]/div/div/em[2]')>10秒失败！
[browser_init.py]: [INFO] [2021-06-05 17:48:44] line:258-->>截屏成功,图片路径为E:\My_code\AutoTest\imgs\2021-06-05-17-48-44.png
[test_register.py]: [INFO] [2021-06-05 17:48:45] line:27-->>TestZc测试完成
[browser_init.py]: [INFO] [2021-06-05 17:48:54] line:56-->>在localhost使用chrome执行
[test_register.py]: [INFO] [2021-06-05 17:48:55] line:24-->>开始执行TestZc测试
[browser_init.py]: [INFO] [2021-06-05 17:49:07] line:86-->>开始等待页面元素<('xpath', '/html/body/div[6]/div/div[1]/div[2]/a[2]')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:49:07] line:97-->>页面元素<('xpath', '/html/body/div[6]/div/div[1]/div[2]/a[2]')>可见，等待时间：0.034秒!
[browser_init.py]: [INFO] [2021-06-05 17:49:07] line:124-->>点击<('xpath', '/html/body/div[6]/div/div[1]/div[2]/a[2]')>
[browser_init.py]: [INFO] [2021-06-05 17:49:09] line:86-->>开始等待页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[1]/input')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:49:09] line:97-->>页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[1]/input')>可见，等待时间：0.03秒!
[browser_init.py]: [INFO] [2021-06-05 17:49:09] line:108-->>在<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[1]/input')>输入<mik_74>
[browser_init.py]: [INFO] [2021-06-05 17:49:09] line:86-->>开始等待页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:49:09] line:97-->>页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>可见，等待时间：0.021秒!
[browser_init.py]: [INFO] [2021-06-05 17:49:09] line:108-->>在<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>输入<123456>
[browser_init.py]: [INFO] [2021-06-05 17:49:09] line:86-->>开始等待页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>是否可见！
[browser_init.py]: [INFO] [2021-06-05 17:49:09] line:97-->>页面元素<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>可见，等待时间：0.012秒!
[browser_init.py]: [INFO] [2021-06-05 17:49:09] line:140-->>点击<('xpath', '/html/body/div[4]/div/div/div/div[2]/div/div/div[1]/form/div[2]/div/input')>提交
[browser_init.py]: [INFO] [2021-06-05 17:49:09] line:86-->>开始等待页面元素<('xpath', '/html/body/div[2]/div/ul[1]/div/div/em[2]')>是否可见！
[browser_init.py]: [ERROR] [2021-06-05 17:49:20] line:92-->>等待页面元素<('xpath', '/html/body/div[2]/div/ul[1]/div/div/em[2]')>10秒失败！
[browser_init.py]: [INFO] [2021-06-05 17:49:20] line:258-->>截屏成功,图片路径为E:\My_code\AutoTest\imgs\2021-06-05-17-49-20.png
[test_register.py]: [INFO] [2021-06-05 17:49:21] line:27-->>TestZc测试完成
[run.py]: [INFO] [2021-06-05 17:49:24] line:19-->>web自动化测试结束
